datetime,symbol,exchange,vt_symbol,close,position,setup_type,entry_price,stop_price,highest_since_entry,realized_pnl,unrealized_pnl,equity,month_return,month_return_pct,month_stop_trading,daily_return,daily_return_pct
2022-07-26,OI0,CZCE,OI0.CZCE,11489.0,0,,,,,-5254.61,0.0,994745.39,-4.308353071361013e-09,-0.00%,0,0.0,0.00%
2022-07-27,OI0,CZCE,OI0.CZCE,11561.0,0,,,,,-5254.61,0.0,994745.39,-4.308353071361013e-09,-0.00%,0,0.0,0.00%
2022-07-28,OI0,CZCE,OI0.CZCE,11998.0,0,,,,,-5254.61,0.0,994745.39,-4.308353071361013e-09,-0.00%,0,0.0,0.00%
2022-07-29,OI0,CZCE,OI0.CZCE,12066.0,0,,,,,-5254.61,0.0,994745.39,-4.308353071361013e-09,-0.00%,0,0.0,0.00%
2022-08-01,OI0,CZCE,OI0.CZCE,11887.0,0,,,,,-5254.61,0.0,994745.39,-4.308353071361013e-09,-0.00%,0,0.0,0.00%
2022-08-02,OI0,CZCE,OI0.CZCE,11990.0,0,,,,,-5254.61,0.0,994745.39,-4.308353071361013e-09,-0.00%,0,0.0,0.00%
2022-08-03,OI0,CZCE,OI0.CZCE,11985.0,0,,,,,-5254.61,0.0,994745.39,-4.308353071361013e-09,-0.00%,0,0.0,0.00%
2022-08-04,OI0,CZCE,OI0.CZCE,11629.0,0,,,,,-5254.61,0.0,994745.39,-4.308353071361013e-09,-0.00%,0,0.0,0.00%
2022-08-05,OI0,CZCE,OI0.CZCE,11799.0,0,,,,,-5254.61,0.0,994745.39,-4.308353071361013e-09,-0.00%,0,0.0,0.00%
2022-08-08,OI0,CZCE,OI0.CZCE,11983.0,0,,,,,-5254.61,0.0,994745.39,-4.308353071361013e-09,-0.00%,0,0.0,0.00%
2022-08-09,OI0,CZCE,OI0.CZCE,11958.0,0,,,,,-5254.61,0.0,994745.39,-4.308353071361013e-09,-0.00%,0,0.0,0.00%
2022-08-10,OI0,CZCE,OI0.CZCE,11889.0,0,,,,,-5254.61,0.0,994745.39,-4.308353071361013e-09,-0.00%,0,0.0,0.00%
2022-08-11,OI0,CZCE,OI0.CZCE,12179.0,0,,,,,-5254.61,0.0,994745.39,-4.308353071361013e-09,-0.00%,0,0.0,0.00%
2022-08-12,OI0,CZCE,OI0.CZCE,12407.0,0,,,,,-5254.61,0.0,994745.39,-4.308353071361013e-09,-0.00%,0,0.0,0.00%
2022-08-15,OI0,CZCE,OI0.CZCE,12008.0,0,,,,,-5254.61,0.0,994745.39,-4.308353071361013e-09,-0.00%,0,0.0,0.00%
2022-08-16,OI0,CZCE,OI0.CZCE,11677.0,0,,,,,-5254.61,0.0,994745.39,-4.308353071361013e-09,-0.00%,0,0.0,0.00%
2022-08-17,OI0,CZCE,OI0.CZCE,11109.0,0,,,,,-5254.61,0.0,994745.39,-4.308353071361013e-09,-0.00%,0,0.0,0.00%
2022-08-18,OI0,CZCE,OI0.CZCE,10849.0,0,,,,,-5254.61,0.0,994745.39,-4.308353071361013e-09,-0.00%,0,0.0,0.00%
